Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Name,Reviewer_Star,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profile_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,sentiment
Bénin,Porto-Novo,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - Of Africa 1Er Arrondissement, Bénin",not available,Bruno Houénagnon Agbadjinou,5,Le personnel est dynamique!,2023-08-12 00:58:13.806353,0,https://www.google.com/maps/contrib/109362094030018245422/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,personnel dynamique,positive,[],positive
Bénin,Porto-Novo,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - Of Africa 1Er Arrondissement, Bénin",not available,Anita Ajah,3,"Partagez le même emplacement avec MEMP. Des transactions étrangères peuvent être effectuées ici mais je ne l'ai pas utilisé. Le bâtiment a l'air bien, peint en vert et blanc avec une signalisation audacieuse. Il y a des places de parking devant et un distributeur automatique de billets.",2020-08-12 00:58:13.806356,2,https://www.google.com/maps/contrib/111685616828890926051/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,emplacement,positive,['identique à MEMP'],positive
Bénin,Porto-Novo,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - Of Africa 1Er Arrondissement, Bénin",not available,Yessi Yade,5,FJCC+53 Porto-Novo,2021-08-12 00:58:13.806360,2,https://www.google.com/maps/contrib/112391540017624619386/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité des transactions en ligne,positive,"['rapide', 'simple']",positive
Bénin,Porto-Novo,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - Of Africa 1Er Arrondissement, Bénin",not available,Joachim Ahlonsou,5,Cool,2022-08-12 00:58:13.806364,0,https://www.google.com/maps/contrib/114601397561205255775/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,positive,"['difficile', 'longue attente']",positive
Bénin,Porto-Novo,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - Of Africa 1Er Arrondissement, Bénin",not available,Pierre Sèdjro Houndjenoukon,3,Expérience neutre,2023-08-12 00:58:13.806367,0,https://www.google.com/maps/contrib/111940297054333491217/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Services additionnels,positive,"['pas trop de services', 'compte épargne']",positive
Bénin,Porto-Novo,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - Of Africa 1Er Arrondissement, Bénin",not available,Adossou Carmel Koffi Rodolphe,5,Très bonne expérience,2023-08-12 00:58:13.806371,0,https://www.google.com/maps/contrib/108667851936158203104/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['Rapide', 'Simple']",positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Charles Kodjo,4,C'est une banque accueillante qui offre un service rapide et sécurisé.,2024-06-12 00:58:13.806382,0,https://www.google.com/maps/contrib/105502838899072467255/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['accueillant', 'rapide', 'sécurisé']",positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Mbiao1997@Gmail.Com Biao Mathusalem,2,"Manque d'agence, trops d'attente avant d'aller à la caisse, et souvent le non respect d'ordre de passage à la caisse",2024-04-13 00:58:13.806386,0,https://www.google.com/maps/contrib/112641971846622648090/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Manque d'agence,negative,"[""trop d'attente"", ""dégradation de l'expérience client""]",negative
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Kévin Yelouassi,1,"Juste pour un retrait western Union,  j'ai dû attendre 1h07. Il y a pas un service spécialisé ( retrait, envois western Union,  money gramm etc...) …",2023-08-12 00:58:13.806390,0,https://www.google.com/maps/contrib/114242341165960940872/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service de retrait,negative,"['Attendre trop longtemps', 'Manque de service spécialisé']",negative
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Moufadil Yaya,4,Une banque sécurisée.  Mais je deplore la lenteur dès opération de dépôt dans les agences.,2022-08-12 00:58:13.806393,0,https://www.google.com/maps/contrib/115089456965355971276/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,positive,['sécurisée'],positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Eliézer Houenou,5,Une banque fiable en Afrique de l'ouest. Au service de ses clients,2023-08-12 00:58:13.806397,0,https://www.google.com/maps/contrib/110000703243585004399/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Fiable en Afrique de l'Ouest,positive,['Au service des clients'],positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Jean-Eudes Assea,3,L' ORABANK  est une des plus grandes banques au bénin. Situé à porto novo au carrefour  Catchi,2019-08-13 00:58:13.806400,1,https://www.google.com/maps/contrib/107057315498067666318/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,['Réactif'],positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Angela Agbete,3,La banque de Porto-Novo n'est pas aussi moderne que celle de Cotonou,2021-08-12 00:58:13.806404,0,https://www.google.com/maps/contrib/104079374939499942514/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,modernité,positive,['pas aussi moderne que Cotonou'],positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Mouhamadou Sanni,3,Pris en charge bien....Reste beaucoup à faire pour la satisfaction rapide de la clientèle,2021-08-12 00:58:13.806408,0,https://www.google.com/maps/contrib/108887620479305735491/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,satisfaction client,positive,['reste à faire'],positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Salaou Gafarou,4,C'est une meilleure banque rapide,2022-08-12 00:58:13.806411,0,https://www.google.com/maps/contrib/106018658816628970321/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,['rapide'],positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Waris Adjao,1,Très mauvaise expérience,2024-02-13 00:58:13.806415,0,https://www.google.com/maps/contrib/103963558933469919469/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,"['long', 'inconfortable']",negative
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Hermann Zouhinde,4,Bonne expérience,2023-11-15 00:58:13.806419,0,https://www.google.com/maps/contrib/118302105200634947047/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,ouverture de compte,positive,['facile'],positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Rodrigue Biokou,4,Bonne expérience,2023-11-15 00:58:13.806422,0,https://www.google.com/maps/contrib/105912647233917716489/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Facilité d'ouverture de compte,positive,"['rapide', 'simple']",positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Cedric Ahouehome,3,Expérience neutre,2023-11-15 00:58:13.806426,0,https://www.google.com/maps/contrib/111011264458387717420/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience utilisateur,positive,['moyenne'],positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Leon Vognito,5,Très bonne expérience,2023-09-16 00:58:13.806430,0,https://www.google.com/maps/contrib/110884442999289032931/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['réactif', 'rapidité']",positive
Bénin,Porto-Novo,ORABANK BENIN,+229 20 22 22 66,"Fjmc+W67, Porto-Novo, Bénin",http://www.orabank.net/,Ange Raveloarinjato,4,Bonne expérience,2021-08-12 00:58:13.806445,0,https://www.google.com/maps/contrib/112995852450468890041/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,positive,"['confiance', 'dépôt']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Simon Attolou,1,"Bonjour,
J'ai un compte PEL dans cette banque depuis 2016.
Aujourd'hui je demande à le clôturer depuis le 28/10 car je suis dans l'urgence. …",2023-08-12 00:58:13.806515,4,https://www.google.com/maps/contrib/106114450638272817752/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,cloture de compte,negative,['urgence'],negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Juste Aivohozin,1,"Si je pouvais, je mettrai un zéro. Vos agents de sécurité à l'extérieur sont d'une nullité sans pareil. Nous les avons vu faire entrer des gens contre des billets alors qu'il y a des gens qui attendent depuis des heures. Quand je passe le …",2022-08-12 00:58:13.806518,6,https://www.google.com/maps/contrib/103919983247886808064/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité des agents de sécurité,negative,"['nul', 'inutile']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Assah Martial E C Tma / Ecovid / Bureau Bénin,1,"Ou est le professionnalisme si le seul guichetier opérationnel à Togoudo, au moment où je poste, laisse plus d'une dizaine de clients soit disant qu'il va aux toilettes ? …",2022-08-12 00:58:13.806522,5,https://www.google.com/maps/contrib/103138012613803569870/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,professionnalisme du personnel,negative,"['attente prolongée', 'inattention']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Aguessy Ornela,2,Bonjour je voulais notifier que l’agence société générale calavi n’est plus au niveau de la descente dDiita mais dans l’enceinte du surper U calavi akassato car ce n’est pas notifier sur leurs sites et j’ai été peiné des allées retours …,2023-08-12 00:58:13.806525,9,https://www.google.com/maps/contrib/108805497525307100549/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,localisation et accessibilité,negative,['problèmes de localisation'],negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Julin Lemetayer,1,"Je suis arrivé pour échanger des Francs cfa contre des euros à 15h, il est 18h20 je suis toujours en train d'attendre. Un manque énorme de personnel et d'organisation.",2023-08-12 00:58:13.806528,2,https://www.google.com/maps/contrib/111047102526079208935/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,"['Manque de personnel', 'Désorganisation']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Benoît Sambeni,3,J'apprécie énormément la Banque 🏦 BGF....... mais seulement ils ont limiter le prix de la transaction de retrait au guichet afin d'avoir la main sur certains dépenses obscure. …,2023-08-12 00:58:13.806531,0,https://www.google.com/maps/contrib/118215960848432275737/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,limitation du prix de transaction de retrait au guichet,positive,['maîtrise des dépenses obscure'],positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Finagnon Pascal Dedewanou,5,"Cette banque mérite que je lui accorde la dernière étoile. Leur service reste rapide et efficace. Les agents sont très accueillants.
Merci à eux",2023-08-12 00:58:13.806535,1,https://www.google.com/maps/contrib/115920608397610112190/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,positive,"['Rapide', 'Efficace', 'Accueillants']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Firmin Codjia,2,"Je donne 2 étoiles :  file d' attente interminable. Lenteur...! Et pourtant j' ai conseillé cette banque à une proche...Mesdames, messieurs le employé.e.s, le temps, c' est de l' argent. Un virement international  met plus de 8 jours impensable pour une banque internationale !  A l'ere de l' internet  !!!!",2019-08-13 00:58:13.806538,1,https://www.google.com/maps/contrib/112093690201297950853/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,"['Interminable', 'Lenteur']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Etienne Lerch,1,"Temps d'attente stratosphérique pour une opération minime, comme d'habitude... Et pas de progrès en vue. 2 caisses sur 5 d'ouvertes alors que les gens attendent jusqu'au dehors. Et ils ont pas l'air d'avoir honte",2022-08-12 00:58:13.806541,2,https://www.google.com/maps/contrib/105839281864294983649/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,"['stratosphérique', 'long']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Prosper Togbonon,1,"Une étoile parce que quand vous êtes en contentieux, faute de l'employeur, c'est la croix et la bannière à SGB Bénin. Vous êtes traités à la limite comme un mendiant et le salaire fracassé comme si vous en aviez fait cession.  Je regrette …",2020-08-12 00:58:13.806544,1,https://www.google.com/maps/contrib/111141772191204585036/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,negative,"['contentieux', 'salaires fracassés']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Serge Armand P. Dagba,1,"J ai rarement vu aussi peu de professionnalisme.
La banque ne respecte pas ses engagements.
Et le client n est pas respecté !
Quelle gâchis !!! Honteux",2018-08-13 00:58:13.806548,5,https://www.google.com/maps/contrib/103453556060169718009/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,professionnalisme du personnel,negative,"['peu de professionnalisme', 'honteux']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Marie Joanne Jane Casimir Auguste,5,"Mr François rousel et William hounou ma arnacque il mon dit que je pourrai avoir un pret voila le resulta 2000eur j,ai leur cordonne et leur mail et tout je voudrai avoir un contact dans leur pays pour qu,il ne peux puis arnacque d,autres person societe generale la banque de benin",2015-08-14 00:58:13.806551,4,https://www.google.com/maps/contrib/110960475841634021828/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité des informations,positive,"['arnacque', 'autres person']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Sylvain Zinsou,2,La qualité des services d'accueil et de gestion des attentes a sérieusement baissé dernièrement...,2020-08-12 00:58:13.806554,1,https://www.google.com/maps/contrib/117286504649662449014/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Gestion des attentes,negative,['qualité des services baissé'],negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Fernando Djossou,4,"Banque. Institution financière de retrait, de dépôt d'argent et d'épargne. Moins de fil durant certaines heures. …",2022-08-12 00:58:13.806557,1,https://www.google.com/maps/contrib/105980032028756453061/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,institution financière,positive,[],positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Akawba 225,1,Réponse pour des appels téléphoniques rentrant inexistants selon les informations Google de l'agence société Générale meme en période de non affluence ils ne décrochent pas après plusieurs tentatives c est un échec de l'accueil client,2021-08-12 00:58:13.806560,1,https://www.google.com/maps/contrib/109857082020491398549/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,negative,"['échec', 'inexistants']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Réussir Au Pluriel,3,Il s'agit du siège de la Société Générale des Banques au Bénin...un cadre agréable avec du personnel a l'écoute et aux services du client,2021-08-12 00:58:13.806564,0,https://www.google.com/maps/contrib/116667826225015982963/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['écoute', 'aux services du client']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Florent Medemosso,1,votre guichet viens d'avaler mes 130000fr c'est vraiment du n'importe quoi,2023-08-12 00:58:13.806567,0,https://www.google.com/maps/contrib/112694989819257131468/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,ouverture de compte,negative,['mauvaise expérience'],negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Pat34 Pat34,3,Une banque parmi tant d'autres. Sans commentaire c'est la SG,2023-08-12 00:58:13.806570,0,https://www.google.com/maps/contrib/106009314894867903432/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque,positive,['SG'],positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Marco Boss,1,"Service nul des heures pour un versement
Juste degueu",2022-08-12 00:58:13.806573,1,https://www.google.com/maps/contrib/102111052617997945757/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service,negative,"['hors heures', 'exérience utilisateur']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Whislande Odjo,1,"Nul. Attente de plus d'une heure pour faire simplement du change
Incapacité à vous donner des renseignements fiables. N'importe quoi",2022-08-12 00:58:13.806577,4,https://www.google.com/maps/contrib/101277311531050944140/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,"[""Attente de plus d'une heure""]",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Raoul Chakoun,5,J'ai apprécié ce lieu de par la qualité et la rapidité du travail de ceux qui y travaillent,2022-08-12 00:58:13.806580,0,https://www.google.com/maps/contrib/108403403391103953391/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Qualité du service,positive,"['Rapide', 'Simple']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Yves Bakinde,4,Je suis agent Trade Finance actuellement en poste à la Société Générale Bénin.,2022-08-12 00:58:13.806583,0,https://www.google.com/maps/contrib/112699485471625215643/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['Rapide', 'Simple']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Bourlerier Assouka,1,"Pour ne pas ignorer son existence.
La lenteur administrative est de mise.",2020-08-12 00:58:13.806586,1,https://www.google.com/maps/contrib/100036533698030767907/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Administration lente,negative,['lenteur administrative'],negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Gangni Eunice,4,Une banque fiable service satisfaisant,2023-10-16 00:58:13.806590,0,https://www.google.com/maps/contrib/110229730137604199942/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,positive,"['rapide', 'simple']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Isaac Kmiw,5,"Venu pour un versement je n'ai pas mis du temps
Ils sont fonctionnel",2018-08-13 00:58:13.806593,0,https://www.google.com/maps/contrib/107450119767402094912/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Versement rapide,positive,['rapide'],positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Romuald Toihin,3,"Une banque de l'avenir
Seulement qu'ils sont trop protocolaires surtout le back office",2021-08-12 00:58:13.806596,0,https://www.google.com/maps/contrib/108523506096345071853/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,personnel du back office,positive,['protocolaire'],positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Félicité Ananou,5,La meilleure banque en matière du professionnalisme.,2022-08-12 00:58:13.806599,0,https://www.google.com/maps/contrib/106237978369041189310/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,professionnalisme,positive,"['excellent', 'haut']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Nicolas Guercin,1,Nul à tous les niveaux !!! Autant sur le compte personnel que sur  le compte société.,2021-08-12 00:58:13.806603,1,https://www.google.com/maps/contrib/106708787450170705159/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,ouverture de compte,negative,['problèmes'],negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Valérie Ahouansou,1,"Un service client vraiment pourri, carrement inexistant.",2020-08-12 00:58:13.806606,2,https://www.google.com/maps/contrib/118058793995385949886/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,['inexistant'],negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Maurias Chincoun,5,La seule banque internationale présente au Bénin,2021-08-12 00:58:13.806609,0,https://www.google.com/maps/contrib/112373677669485509436/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Services internationaux,positive,"['présent sur tout le territoire béninois', 'disponibilité de services à distance']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Akpedje Oza,5,Très acceuillant ils est vrai fait,2017-08-13 00:58:13.806612,1,https://www.google.com/maps/contrib/105595554511777225398/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,acceuil,positive,['très acceuillant'],positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Sosola Lemo,1,Vraiment nul en effet. À éviter.,2021-08-12 00:58:13.806616,0,https://www.google.com/maps/contrib/112293643784658279474/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque en général,negative,"['nulle', 'à éviter']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Sohoudji Cégnannou Enock Lionel,4,"Parfois rapide parfois lent....
Bof",2022-08-12 00:58:13.806619,1,https://www.google.com/maps/contrib/101075537309615620512/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,positive,"['parfois rapide', 'parfois lent']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Melaine Aweke,1,Une banque qui déçoit...pffff,2022-08-12 00:58:13.806622,0,https://www.google.com/maps/contrib/102017326946709030301/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,negative,"['déception', 'banque qui déçoit']",negative
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Robert Johnson,4,Professionnalisme en matière de services bancaires,2022-08-12 00:58:13.806625,0,https://www.google.com/maps/contrib/117390060387233372573/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['pauvre', 'incompétent']",positive
Bénin,Bassila,SOCIETE GENERALE - BENIN,+229 21 31 83 00,"SOCIETE GENERALE - BENIN Société Générale Bénin Ave Clozel, Cotonou, Bénin",http://www.societegenerale.bj/,Maurice Boris Dandjinou,4,J'ai un compte là.,2018-08-13 00:58:13.806629,1,https://www.google.com/maps/contrib/117322038880323111978/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Facilité d'ouverture de compte,positive,['Rapide'],positive
