Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Name,Reviewer_Star,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profile_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,sentiment,category,category_2
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Dino Lord,4,Le siège principal de la banque panafricaine.l’accueil est très bien organisé et le service plutôt rapide souvent .le personnel très chaleureux .,2022-08-12 00:58:13.813084,4,https://www.google.com/maps/contrib/100638943141028205005/reviews?hl=fr,,2023-08-12 00:58:13.905347,accueil,positive,"bien organisé, rapidité",positive,accueil,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Solar Solutions,5,Les différents services de banque digitale et les applications bancaires tel que OmniLite sont très utiles.,2023-08-12 00:58:13.813087,2,https://www.google.com/maps/contrib/103242697875832141877/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Services bancaires en ligne,positive,"utiles, pratiques",positive,Technologie et Digitalisation,Autre
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Latifou Yessoufou,4,C'est un grand acteur dans l'économie nationale,2023-08-12 00:58:13.813090,0,https://www.google.com/maps/contrib/112905576132573381975/reviews?hl=fr,,2023-08-12 00:58:13.905352,économie nationale,positive,grand acteur,positive,économie nationale,Autre
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Essodina Padaro,3,Trop d'attente mais le cadre est beau avec une belle architecture!,2019-08-13 00:58:13.813094,1,https://www.google.com/maps/contrib/100422114694919739743/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Localisation et accessibilité,positive,belle architecture,positive,Localisation et Accessibilité,Localisation et Accessibilité
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Cossi Deka,5,Il m'offre plusieurs possibilités pour le retrait d'argent sans passer dans une agence n'importe ou je me trouve.,2019-08-13 00:58:13.813097,0,https://www.google.com/maps/contrib/117597938539615110176/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,localisation et accessibilité,positive,raret dargent sans pass dans une agence,positive,Localisation et Accessibilité,Localisation et Accessibilité
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Toundé Tarik Dovoedo,5,Meilleur banque de la place surtout avec la digitalisation,2023-08-12 00:58:13.813100,2,https://www.google.com/maps/contrib/104392514594676033194/reviews?hl=fr,,2023-08-12 00:58:13.905358,digitalisation,positive,avancée,positive,Technologie et Digitalisation,Autre
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Jim Jim,1,tu les appelle ils répondent jamais ou ils sont toujours occupé.Si tu es hors du Bénin ils sont injoignable impossible d'aider..pfff,2017-08-13 00:58:13.813103,2,https://www.google.com/maps/contrib/116588989125406372800/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,"inactif, difficile datteindre",negative,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Maurice Adansoke,5,La satisfaction de la clientèle est au cœur de l'activité de la banque,2023-08-12 00:58:13.813107,0,https://www.google.com/maps/contrib/101359736688427028780/reviews?hl=fr,,2023-08-12 00:58:13.905363,satisfaction client,positive,au cœur de lactivité,positive,Satisfaction Générale,Satisfaction Générale
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Hospice Zinsa,1,"Service client bidon
Assistance nulle",2023-08-12 00:58:13.813110,0,https://www.google.com/maps/contrib/105760782757956097528/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,"inutile, inefficace",negative,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Charbel Dato,1,"Service lent, trop d'attente, absence d'efficacité",2019-08-13 00:58:13.813113,1,https://www.google.com/maps/contrib/105640035272912676396/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service lent,negative,"trop dattente, absence defficacité",negative,service lent,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Moïse Kpetere,4,La panafricaine : c'est la meilleure bank de la zone UEMOA depuis plusieurs années.,2019-08-13 00:58:13.813117,2,https://www.google.com/maps/contrib/115584003203992928755/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque,positive,"beste, zone UEMOA",positive,banque,Autre
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Boris Djossou,1,"Mauvais expérience,",2024-01-14 00:58:13.813120,0,https://www.google.com/maps/contrib/105353733127409326367/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,mauvaise expérience,negative,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Georès Oba Chabi,5,Banque fiable et sécurisé,2023-08-12 00:58:13.813123,0,https://www.google.com/maps/contrib/112888300690108866935/reviews?hl=fr,,2023-08-12 00:58:13.905371,Sécurité,positive,Banque fiable,positive,Sécurité,Sécurité
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Georges Atakoun,3,Lieu cool pour les entreprenariats.,2020-08-12 00:58:13.813126,0,https://www.google.com/maps/contrib/114113680873497295146/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Atmosphère de la branche,positive,"lieu cool, entrepreneuriat",positive,Ambiance et Environnement,Autre
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Chef Patrick,5,Pas mal pour une banque,2018-08-13 00:58:13.813130,0,https://www.google.com/maps/contrib/116598774408151411536/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,Pas mal pour une banque,positive,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Tarik Dovoedo,5,Rapide et efficace,2022-08-12 00:58:13.813133,1,https://www.google.com/maps/contrib/116947616304918548027/reviews?hl=fr,,2023-08-12 00:58:13.905377,Temps d'attente,positive,,positive,Temps d'Attente,Temps d'Attente
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,About Showbiz,1,Service très affreux.,2019-08-13 00:58:13.813136,1,https://www.google.com/maps/contrib/116560738769172663802/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,negative,non réactif,negative,Sécurité,Sécurité
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Shanti Houenob,4,Bien,2023-08-12 00:58:13.813140,0,https://www.google.com/maps/contrib/108207105855168095105/reviews?hl=fr,,2023-08-12 00:58:13.905382,Service client,positive,"reactif, rapidite",positive,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Marius Espoir Amoussou,4,Siège de l'Ecobank à ganhito.,2018-08-13 00:58:13.813143,1,https://www.google.com/maps/contrib/106455136265474269209/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque locale,positive,présente dans la communauté,positive,banque locale,Autre
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Ismail Brice Tito Affagnon,4,Bien et super,2017-08-13 00:58:13.813146,1,https://www.google.com/maps/contrib/115117281055869448293/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,satisfaction client,positive,super,positive,Satisfaction Générale,Satisfaction Générale
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,West Star,1,Injoignables par telephone,2017-08-13 00:58:13.813149,0,https://www.google.com/maps/contrib/113828229880319773137/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,injoignables par téléphone,negative,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Caroline Awonon,5,👌 …,2021-08-12 00:58:13.813152,0,https://www.google.com/maps/contrib/108529850952523595526/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Facilité d'ouverture de compte,positive,"rapide, simple",positive,Ouverture de Compte,Ouverture de Compte
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Rodrigue Azanmahoun,4,Professionnalise,2022-08-12 00:58:13.813156,0,https://www.google.com/maps/contrib/101817322971569532629/reviews?hl=fr,,2023-08-12 00:58:13.905391,facilité d'ouverture de compte,positive,"rapide, simple",positive,Ouverture de Compte,Ouverture de Compte
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Valery Adoh,4,"On dirait le siège d'Ecobank. J'évalue simplement l'infrastructure. C'est tellement grand, bleu et joli !  Je suis fan des builds sympas. J'adore les couleurs.  Quant à ce qui se passe là-dedans, n'osez pas me le demander (je n'en ai aucune …",2019-08-13 00:58:13.813159,1,https://www.google.com/maps/contrib/104937874745985573650/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,infrastructure,positive,"grand, bleu, joli",positive,Infrastructure et Logistique,Autre
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Zaniyah Thomas,1,"Américains, méfiez-vous de ces gens ! Ils disent qu'ils viennent vers vous pour vous livrer de grosses sommes d'argent, puis ils vous mentent et volent votre argent durement gagné après que vous l'ayez envoyé et ne le rendront pas ! Ne …",2019-08-13 00:58:13.813162,0,https://www.google.com/maps/contrib/109883826935695729009/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,sécurité des transactions en ligne,negative,"vol de fonds, désinformation",negative,Sécurité,Sécurité
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,De Framabrico (Zeep7112),1,"J'ai commandé un chéquier à cette Ecobank et je ne l'ai jamais reçu. Le caissier m'a dit que je le recevrais par courrier dans deux semaines. Mon compte a été débité et après quelques mois, rien ne m'a été envoyé. Mon ami est allé à la …",2017-08-13 00:58:13.813165,2,https://www.google.com/maps/contrib/117286714176992514524/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,temps d'attente,negative,"long, aucun chéquier reçu",negative,Temps d'Attente,Temps d'Attente
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Paolo Bangbola,3,Vous disposez de services bancaires dans cette institution.,2023-08-12 00:58:13.813168,0,https://www.google.com/maps/contrib/105021721099644811225/reviews?hl=fr,,2023-08-12 00:58:13.905398,service bancaire,positive,disponible,positive,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Deschnady Boston,2,Cool,2021-08-12 00:58:13.813172,0,https://www.google.com/maps/contrib/109376765518015589169/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,facilité d'ouverture de compte,negative,"rapide, simple",negative,Ouverture de Compte,Ouverture de Compte
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,César Adantofodji,5,Beau,2014-08-14 00:58:13.813175,1,https://www.google.com/maps/contrib/100913804539847269276/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"réactif, rapidement",positive,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Lucresse Amoussou,1,Très mauvaise expérience,2023-09-16 00:58:13.813182,0,https://www.google.com/maps/contrib/110001140769804146649/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,Mauvais service client,negative,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Michaël Gbekan (Cmichaël),4,Bonne expérience,2023-08-12 00:58:13.813189,0,https://www.google.com/maps/contrib/109505268991646164035/reviews?hl=fr,,2023-08-12 00:58:13.905408,Sécurité,positive,dispo en ligne et hors heures,positive,Sécurité,Sécurité
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Desire Agbassa,1,Très mauvaise expérience,2021-08-12 00:58:13.813192,0,https://www.google.com/maps/contrib/109486605110740618876/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,longue expérience,negative,Temps d'Attente,Temps d'Attente
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Jérôme Dogbalou,3,Expérience neutre,2021-08-12 00:58:13.813195,0,https://www.google.com/maps/contrib/110266871287976457836/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,expérience neutre,positive,Satisfaction Générale,Satisfaction Générale
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Alexandra Ahoudji,5,Très bonne expérience,2019-08-13 00:58:13.813199,0,https://www.google.com/maps/contrib/104500600759615668197/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"Rapide, Réactif",positive,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Raimath Djibril Moriba,5,Très bonne expérience,2019-08-13 00:58:13.813202,0,https://www.google.com/maps/contrib/104709735751402876002/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,Très bonne expérience,positive,Satisfaction Générale,Satisfaction Générale
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Kaoulal Abdelkader,4,Bonne expérience,2018-08-13 00:58:13.813205,0,https://www.google.com/maps/contrib/105033923244300011562/reviews?hl=fr,,2018-08-13 00:58:13.905417,Satisfaction client,positive,Bonne expérience,positive,Satisfaction Générale,Satisfaction Générale
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Giraud Djossou,4,Bonne expérience,2018-08-13 00:58:13.813208,0,https://www.google.com/maps/contrib/102108967649278325142/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience utilisateur,positive,"facile, satisfaisante",positive,Expérience Utilisateur,Expérience Utilisateur
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Adibanou Firmin,3,Expérience neutre,2017-08-13 00:58:13.813211,0,https://www.google.com/maps/contrib/104895214403545857453/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"Rapport de vente, Tarifs raisonnables",positive,Service Client,Service Client
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Aurel Sakiti,1,Très mauvaise expérience,2015-08-14 00:58:13.813214,0,https://www.google.com/maps/contrib/108620445719405175274/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Mauvaise expérience,negative,"mauvais service, dissatisfait",negative,Expérience Utilisateur,Expérience Utilisateur
Benin,Cotonou,ECOBANK - BENIN (ECOBANK),+229 21 31 40 23,"Ecobank Bénin Rue 232, Cotonou, Bénin",http://www.ecobank.com/,Patrick Yadjemi,3,Expérience neutre,2014-08-14 00:58:13.813218,0,https://www.google.com/maps/contrib/112943603722096541763/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,non disponible après les heures de bureau,positive,Service Client,Service Client
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Dena Caro,1,"Une vraie catastrophe !!!
Venue pour encaisser un chèque et ai passé plus d'1h30 à attendre alors qu'il y avait très peu de monde dans la banque. Les dames au guichet semblent plus …",2024-03-14 00:58:13.813221,0,https://www.google.com/maps/contrib/108202656743563650378/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Attente,negative,"longue, inutile",negative,Temps d'Attente,Temps d'Attente
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Zoulikha Joana Wabi,2,"Malheureusement, malgré une bonne réception des agents les temps d'attente et/ou de réalisation de certaines opérations sont trop long.
Faire attendre et traiter simultanément 4 clients pour la réalisation d'une …",2021-08-12 00:58:13.813224,1,https://www.google.com/maps/contrib/100421452300937249855/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,temps d'attente,negative,long,negative,Temps d'Attente,Temps d'Attente
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Serge Armand P. Dagba,1,"UBA est une vraie déception, une application téléphone banking qui ne fonctionne pas. …",2021-08-12 00:58:13.813228,1,https://www.google.com/maps/contrib/103453556060169718009/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,"Application téléphonique bancaire qui ne fonctionne pas, Désespoir",negative,Service Client,Service Client
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Keen Ulrich,1,J'ai été là-bas pour recharger ma carte visa usa . L'argent a été vide avant que je me fasse l'abonnement Netflix,2023-08-12 00:58:13.813231,0,https://www.google.com/maps/contrib/112312383261506982383/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Ouverture de compte,negative,Aucun,negative,Ouverture de Compte,Ouverture de Compte
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Wige P,1,"Un sourire ;un merci ;un svp ; Ne vous tuera certainement pas dans votre agence.
La pire Des agences UBA à Cotonou.
À boycotter pour leur insolence...",2022-08-12 00:58:13.813234,0,https://www.google.com/maps/contrib/103077599597630883508/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,insolence,negative,"agente, detracteur",negative,insolence,Autre
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Abdoulaye Imorou,3,Plein du monde. Il faut augmenter les caisses afin d'optimiser le temps des clients.,2023-10-16 00:58:13.813238,0,https://www.google.com/maps/contrib/104623294984167702381/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,Temps dattente,positive,Service Client,Service Client
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Francegbe Aris,1,C'est une banque édificace elle offre es mieux comparer aux autres,2023-08-12 00:58:13.813241,0,https://www.google.com/maps/contrib/112580047813262821799/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque édificable,negative,meilleur que les autres,negative,banque édificable,Autre
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Mario Tessier,2,"Votre numéro de téléphone fonctionne jamais ,sa coupe automatiquement quand on appel??",2017-08-13 00:58:13.813244,2,https://www.google.com/maps/contrib/102091520110178525872/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,"Numéro de téléphone ne fonctionne pas, Coupe automatiquement",negative,Service Client,Service Client
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Djelili Akan,4,L'accueil était au point,2022-08-12 00:58:13.813248,0,https://www.google.com/maps/contrib/110134219141413404784/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,positive,"réactif, rapide",positive,Service Client,Service Client
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Mahougnon Rodolpho Amoussou (Web Master Designer),5,Une banque efficace,2021-08-12 00:58:13.813251,0,https://www.google.com/maps/contrib/110986167405518235590/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"réactif, Rapide de réponse",positive,Service Client,Service Client
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Femi Adediran,5,Super,2018-08-13 00:58:13.813257,0,https://www.google.com/maps/contrib/109336990959131546422/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Localisation et accessibilité,positive,très bonne banque dans larrondissement,positive,Localisation et Accessibilité,Localisation et Accessibilité
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Wass Ade,5,Tranquille,2018-08-13 00:58:13.813261,0,https://www.google.com/maps/contrib/102849438841673731788/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,atmosphère de la branche,positive,tranquille,positive,Ambiance et Environnement,Autre
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Angel Michael,4,Bonne expérience,2021-08-12 00:58:13.813277,0,https://www.google.com/maps/contrib/104178385532529344119/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,ouverture de compte,positive,simple,positive,Ouverture de Compte,Ouverture de Compte
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Hyacinthe Nounou,5,Très bonne expérience,2020-08-12 00:58:13.813280,0,https://www.google.com/maps/contrib/100444476371270807143/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"Rapide, Simple",positive,Expérience Utilisateur,Expérience Utilisateur
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Leonce Junior Semako Zounnon,5,Très bonne expérience,2017-08-13 00:58:13.813287,0,https://www.google.com/maps/contrib/100984174258759811096/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience client,positive,très bonne,positive,Expérience Utilisateur,Expérience Utilisateur
Benin,Cotonou,UNITED BANK FOR AFRICA BENIN (UBA - BENIN),+229 21 31 24 24,"Cocotiers 993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",http://www.ubagroup.com/,Ibrahim Afridi,4,Bonne expérience,2015-08-14 00:58:13.813290,0,https://www.google.com/maps/contrib/114912702593635375161/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"simple, facile",positive,Expérience Utilisateur,Expérience Utilisateur
Benin,Cotonou,NSIA BANQUE BENIN,Not available,"NSIA BANQUE BENIN - Bank Finagnon 9Cg2+Mcf, Cotonou, Bénin",not available,Bernard Attanlé,4,Ils sont fiable dans leur domaine,2023-08-12 00:58:13.813321,1,https://www.google.com/maps/contrib/111145104121790990089/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,fiabilité,positive,fiable,positive,fiabilité,Satisfaction Générale
Benin,Cotonou,NSIA BANQUE BENIN,Not available,"NSIA BANQUE BENIN - Bank Finagnon 9Cg2+Mcf, Cotonou, Bénin",not available,Ali Ben,4,Oui se géniale bank hoo!100/9999,2018-08-13 00:58:13.813324,1,https://www.google.com/maps/contrib/116204682493563040186/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,Très géniale bank hoo!,positive,Satisfaction Générale,Satisfaction Générale
Benin,Cotonou,NSIA BANQUE BENIN,Not available,"NSIA BANQUE BENIN - Bank Finagnon 9Cg2+Mcf, Cotonou, Bénin",not available,Faustin Thibaut Medjiko,5,"Une banque qui garrantie en toute sécurité votre richesse et achats,
Vive diamondbank",2018-08-13 00:58:13.813327,1,https://www.google.com/maps/contrib/107761447874953400916/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Gestion de richesse,positive,"sécurité, garantie",positive,Gestion de richesse,Autre
